coord_lat,coord_lon,weather_id,weather_main,weather_description,weather_icon,base,main_temp,main_pressure,main_humidity,main_temp_min,main_temp_max,visibility,wind_speed,wind_deg,clouds_all,dt,sys_type,sys_id,sys_message,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod
46.92,-98,804,Clouds,overcast clouds,04d,stations,41.61,1022,93,41,42.8,16093,11.41,350,90,1569947095,1,3386,0.0074,US,1569933022,1569975173,-18000,5062292,Valley City,200
-18.17,49.38,803,Clouds,broken clouds,04n,stations,77,1017,78,77,77,10000,6.93,30,75,1569947096,1,2139,0.0076,MG,1569896686,1569940783,10800,1053384,Toamasina,200
25.36,55.39,721,Haze,haze,50n,stations,90.32,1006,70,87.8,91.4,6000,6.93,360,5,1569947096,1,7537,0.006,AE,1569895815,1569938770,14400,292672,Sharjah,200
-32.72,152.14,800,Clear,clear sky,01n,stations,54.43,1028,93,50,59,10000,4.7,300,0,1569947097,1,9605,0.008,AU,1569958111,1570002805,36000,2155562,Nelson Bay,200
39.51,54.36,800,Clear,clear sky,01n,stations,77.62,1012.3,22,77.62,77.62,,16.55,107.36,0,1569947097,,,0.008,TM,1569896278,1569938801,18000,161616,Balkanabat,200
5.38,-52.96,800,Clear,clear sky,01d,stations,82.3,1010.39,76,82.3,82.3,,10.92,87.378,4,1569947098,,,0.0071,GF,1569921561,1569965020,-10800,3380290,Sinnamary,200
5.65,37.37,803,Clouds,broken clouds,04n,stations,88.24,1007.94,34,88.24,88.24,,4.29,265.003,74,1569947098,,,0.0086,ET,1569899888,1569943345,10800,336526,Gidole,200
9.19,117.81,500,Rain,light rain,10n,stations,81.4,1012.95,76,81.4,81.4,,4.03,176.815,49,1569947098,,,0.006,PH,1569967023,1570010368,28800,1684245,Tagusao,200
7.71,81.69,501,Rain,moderate rain,10n,stations,76.36,1012.49,88,76.36,76.36,,3.38,165.844,3,1569947098,,,0.008,LK,1569889278,1569932686,19800,1250161,Batticaloa,200
23.92,-99.28,802,Clouds,scattered clouds,03d,stations,87.8,1015,55,87.8,87.8,11265,3.78,97.741,40,1569947099,1,7112,0.0058,MX,1569932925,1569975884,-18000,3527413,Graciano Sanchez,200
53.86,21.31,500,Rain,light rain,10n,stations,55.4,999,82,55.4,55.4,10000,9.17,190,75,1569947099,1,1709,0.0057,PL,1569904535,1569946404,7200,764312,Mragowo,200
28.39,-105.62,802,Clouds,scattered clouds,03d,stations,73.4,1018,73,73.4,73.4,16093,1.9,193.595,40,1569947099,1,7111,0.0074,MX,1569934513,1569977339,-21600,3996234,Lazaro Cardenas,200
-5.56,12.19,801,Clouds,few clouds,02d,stations,73.4,1009,64,73.4,73.4,10000,16.11,260,20,1569947100,1,2165,0.0075,AO,1569905786,1569949530,3600,2243271,Cabinda,200
64.9,45.76,804,Clouds,overcast clouds,04n,stations,45.76,994.51,97,45.76,45.76,,4.88,82.536,99,1569947100,,,0.006,RU,1569899085,1569940121,10800,535839,Leshukonskoye,200
-22.67,167.48,804,Clouds,overcast clouds,04n,stations,68.8,1021.33,77,68.8,68.8,,19.3,139.969,100,1569947101,,,0.0073,NC,1569954631,1569998923,39600,2137773,Vao,200
-32.03,-52.1,800,Clear,clear sky,01d,stations,82.36,1004,54,81,84.2,10000,11.41,90,0,1569947101,1,8408,0.007,BR,1569920778,1569965390,-10800,3451138,Rio Grande,200
52.79,52.25,804,Clouds,overcast clouds,04n,stations,52.42,1015.32,54,52.42,52.42,,11.36,166.338,100,1569947102,,,0.0077,RU,1569897071,1569939021,18000,570427,Buzuluk,200
-9.07,-68.66,804,Clouds,overcast clouds,04d,stations,85.54,1011.81,58,85.54,85.54,,6.6,21.491,92,1569947102,,,0.0074,BR,1569925135,1569968980,-18000,3662155,Sena Madureira,200
69.31,16.12,801,Clouds,few clouds,02n,stations,46.4,1004,61,46.4,46.4,10000,20.8,80,20,1569947103,1,1603,0.0084,NO,1569906497,1569946933,7200,3163146,Andenes,200
50.32,-122.8,804,Clouds,overcast clouds,04d,stations,37.4,1021,93,37.4,37.4,24140,2.24,50,90,1569947103,1,146,0.0054,CA,1569939064,1569981032,-25200,6100799,Pemberton,200
-25.04,33.64,804,Clouds,overcast clouds,04n,stations,65.56,1021.32,69,65.56,65.56,,9.01,160.877,100,1569947068,,,0.0057,MZ,1569900350,1569944673,7200,1024552,Xai-Xai,200
33.46,50.29,800,Clear,clear sky,01n,stations,64.66,1012.05,16,64.66,64.66,,10.85,240.667,0,1569947103,,,0.0058,IR,1569897157,1569939876,12600,133037,Golpayegan,200
6.04,80.22,500,Rain,light rain,10n,stations,82.66,1012.46,70,82.66,82.66,,3.04,237.118,100,1569946984,,,0.0066,LK,1569889610,1569933059,19800,1246294,Galle,200
4.42,-7.36,500,Rain,light rain,10d,stations,81.94,1008.28,77,81.94,81.94,,9.06,211.908,55,1569947104,,,0.0079,CI,1569910606,1569954092,0,2281120,Tabou,200
68.05,39.51,804,Clouds,overcast clouds,04n,stations,38.02,1000.99,81,38.02,38.02,,18.72,59.617,100,1569947104,,,0.0118,RU,1569900778,1569941428,10800,556268,Ostrovnoy,200
16.97,7.99,800,Clear,clear sky,01d,stations,98.6,1011,19,98.6,98.6,10000,21.92,100,0,1569947105,1,1190,0.0073,NE,1569907082,1569950250,3600,2448085,Agadez,200
38.48,106.21,802,Clouds,scattered clouds,03n,stations,66.99,831,44,66.99,66.99,,3,180,33,1569947105,3,2000025,0.0084,CN,1569970263,1570012694,28800,1786657,Yinchuan,200
67.67,12.69,800,Clear,clear sky,01d,stations,49.53,997,71,48.2,51.8,10000,28.86,60,0,1569947105,1,1661,0.0081,NO,1569907205,1569947872,7200,3137469,Sorland,200
-5.11,-36.64,800,Clear,clear sky,01d,stations,83.2,1011.04,59,83.2,83.2,,16.62,59.202,0,1569947106,,,0.0062,BR,1569917507,1569961242,-10800,3395998,Macau,200
33.51,133.91,500,Rain,light rain,10n,stations,76.18,1017.97,83,76.18,76.18,,1.97,66.452,100,1569947106,,,0.0062,JP,1569963521,1570006144,32400,1865449,Aki,200
-5.24,-38.13,800,Clear,clear sky,01d,stations,94.9,1010.21,29,94.9,94.9,,12.06,99.361,0,1569947106,,,0.0066,BR,1569917863,1569961601,-10800,3386984,Tabuleiro do Norte,200
-18.77,46.05,804,Clouds,overcast clouds,04n,stations,84.28,1013.08,38,84.28,84.28,,3.02,3.409,89,1569947107,,,0.007,MG,1569897476,1569941591,10800,1054463,Tsiroanomandidy,200
66.82,65.8,500,Rain,light rain,10n,stations,34.42,1000.59,99,34.42,34.42,,3.8,184.381,100,1569947107,,,0.0074,RU,1569894374,1569935215,18000,1503726,Kharp,200
-34.61,-68.33,803,Clouds,broken clouds,04d,stations,51.88,1016.29,27,51.88,51.88,,12.5,100.999,79,1569947108,,,0.0069,AR,1569924614,1569969343,-10800,3836669,San Rafael,200
11.04,20.28,500,Rain,light rain,10d,stations,83.38,1006.88,73,83.38,83.38,,1.77,257.763,60,1569947108,,,0.0049,TD,1569904057,1569947377,3600,245338,Am Timan,200
-44.7,169.14,804,Clouds,overcast clouds,04n,stations,48.99,1000,55,48.99,48.99,,1.99,234,97,1569947108,3,2011212,0.0075,NZ,1569953717,1569999040,46800,2184707,Wanaka,200
24.63,46.72,802,Clouds,scattered clouds,03n,stations,98.6,1011,18,98.6,98.6,10000,4.7,60,40,1569946822,1,7424,0.0065,SA,1569897886,1569940859,10800,108410,Riyadh,200
-3.36,135.5,500,Rain,light rain,10n,stations,69.34,1012.81,97,69.34,69.34,,0.67,218.719,93,1569947109,,,0.0058,ID,1569962604,1570006297,32400,1634614,Nabire,200
-5.5,-36.85,800,Clear,clear sky,01d,stations,96.16,1010.77,27,96.16,96.16,,10.42,100.719,0,1569947109,,,0.0079,BR,1569917553,1569961298,-10800,3398145,Ipanguacu,200
-18.06,13.84,803,Clouds,broken clouds,04d,stations,92.92,1007.86,5,92.92,92.92,,5.03,312.708,76,1569947110,,,0.0067,NA,1569905213,1569949312,7200,3354077,Opuwo,200
15.22,73.92,802,Clouds,scattered clouds,03n,stations,82.4,1012,83,82.4,82.4,6000,3.36,320,40,1569947110,1,9233,0.008,IN,1569891235,1569934458,19800,1253401,Varca,200
17.59,74.2,800,Clear,clear sky,01n,stations,69.88,1013.4,96,69.88,69.88,,4.7,274.187,0,1569947111,,,0.0061,IN,1569891198,1569934361,19800,1259026,Rahimatpur,200
-13.19,49.05,800,Clear,clear sky,01n,stations,80.68,1013.53,56,80.68,80.68,,14.63,84.534,0,1569947111,,,0.0068,MG,1569896839,1569940789,10800,1082243,Ambilobe,200
53.59,142.95,804,Clouds,overcast clouds,04n,stations,49.36,1011.96,77,49.36,49.36,,15.79,194.101,100,1569947111,,,0.0089,RU,1569961805,1570003521,39600,2122614,Okha,200
33.16,-117.35,802,Clouds,scattered clouds,03d,stations,63.27,1012,63,57,68,16093,6.93,140,40,1569946819,1,3700,0.0102,US,1569937405,1569980076,-25200,5334223,Carlsbad,200
64.57,143.24,803,Clouds,broken clouds,04n,stations,11.56,1010.58,79,11.56,11.56,,2.13,220.85,59,1569947112,,,0.0075,RU,1569962202,1570002985,36000,2120048,Ust-Nera,200
69.3,139.9,803,Clouds,broken clouds,04n,stations,11.92,1005.47,93,11.92,11.92,,10.25,242.741,52,1569947112,,,0.0069,RU,1569963339,1570003451,36000,2028164,Deputatskiy,200
50.1,-91.92,804,Clouds,overcast clouds,04d,stations,41.76,1016,87,41,42.8,24140,12.75,310,90,1569947112,1,979,0.0085,CA,1569931640,1569973638,-18000,6148373,Sioux Lookout,200
51.55,-9.27,803,Clouds,broken clouds,04d,stations,53.6,1007,71,53.6,53.6,10000,21.92,350,75,1569947113,1,1563,0.0071,IE,1569911820,1569953795,3600,2961459,Skibbereen,200
50.36,108.75,804,Clouds,overcast clouds,04n,stations,29.74,1027.97,81,29.74,29.74,,3.74,335.172,100,1569947113,,,0.0076,RU,1569969927,1570011812,32400,2012349,Krasnyy Chikoy,200
13.07,-59.53,801,Clouds,few clouds,02d,stations,87.8,1011,66,87.8,87.8,10000,14.99,120,20,1569947114,1,8772,0.0062,BB,1569923237,1569966497,-14400,3373652,Oistins,200
0.8,127.4,500,Rain,light rain,10n,stations,81.94,1012.52,76,81.94,81.94,,5.84,159.318,35,1569947114,,,0.0071,ID,1569964606,1570008183,32400,1624041,Ternate,200
47.95,44.68,500,Rain,light rain,10n,stations,61.96,1009.26,70,61.96,61.96,,9.08,261.692,100,1569947115,,,0.0055,RU,1569898770,1569940954,10800,530196,Malyye Derbety,200
30.98,-110.3,800,Clear,clear sky,01d,stations,69.17,1016,30,64.99,71.01,16093,6.91,160.902,1,1569946862,1,4096,0.0078,MX,1569935677,1569978421,-25200,4015700,Cananea,200
39.99,46.93,801,Clouds,few clouds,02n,stations,51.7,1011.33,93,51.7,51.7,,0.74,120.813,20,1569947115,,,0.0084,AZ,1569898071,1569940574,14400,148619,Agdam,200
-20.01,57.66,801,Clouds,few clouds,02n,stations,73.2,1020,78,73,73.4,10000,8.05,90,20,1569947115,1,2061,0.0063,MU,1569894672,1569938824,14400,934479,Grand Gaube,200
32.3,-64.78,803,Clouds,broken clouds,04d,stations,81.79,1013,78,81,82.4,10000,18.34,70,75,1569947116,1,8816,0.0081,BM,1569924768,1569967485,-10800,3573197,Hamilton,200
10.35,107.08,804,Clouds,overcast clouds,04n,stations,81.04,1012.77,79,81.04,81.04,,7.38,159.405,100,1569947116,,,0.007,VN,1569883217,1569926563,25200,1562414,Vung Tau,200
56.9,118.26,800,Clear,clear sky,01n,stations,19.48,1024.41,78,19.48,19.48,,7.99,311.177,0,1569947116,,,0.006,RU,1569967851,1570009323,32400,2025630,Chara,200
37.1,-8.67,800,Clear,clear sky,01d,stations,77.99,1016,65,72,82,10000,13.87,250,0,1569947116,1,6892,0.0067,PT,1569911373,1569953953,3600,2267226,Lagos,200
5.33,115.2,520,Rain,light intensity shower rain,09n,stations,76.19,1013,94,75.2,77,8000,7.14,275.443,75,1569947117,1,9372,0.006,MY,1569967596,1570011047,28800,1734240,Labuan,200
32.38,-64.68,803,Clouds,broken clouds,04d,stations,81.79,1013,78,81,82.4,10000,18.34,70,75,1569947117,1,8816,0.0125,BM,1569924745,1569967460,-10800,3573061,Saint George,200
47.24,47.04,804,Clouds,overcast clouds,04n,stations,64.48,1012.26,57,64.48,64.48,,16.22,172.235,99,1569947117,,,0.0087,RU,1569898188,1569940404,14400,467479,Yenotayevka,200
18.08,-15.98,800,Clear,clear sky,01d,stations,87.8,1008,62,87.8,87.8,8000,18.34,300,0,1569946822,1,2482,0.0081,MR,1569912850,1569955985,0,2377450,Nouakchott,200
4.92,6.26,501,Rain,moderate rain,10d,stations,77.44,1008.21,90,77.44,77.44,,4.7,221.009,100,1569947118,,,0.0068,NG,1569907344,1569950818,3600,2318123,Yenagoa,200
55.34,-123.09,804,Clouds,overcast clouds,04d,stations,37.4,1017,69,37.4,37.4,14484,5.82,160,90,1569947118,1,1016,0.0067,CA,1569939282,1569980954,-25200,6063191,Mackenzie,200
31.86,10.98,800,Clear,clear sky,01d,stations,88.24,1010.2,20,88.24,88.24,,11.3,24.317,0,1569947119,,,0.0064,LY,1569906571,1569949326,7200,2214433,Nalut,200
32.86,59.22,801,Clouds,few clouds,02n,stations,78.8,1017,10,78.8,78.8,10000,4.7,270,20,1569947062,1,7481,0.0064,IR,1569895003,1569937744,12600,140463,Birjand,200
37.5,61.97,802,Clouds,scattered clouds,03n,stations,62.6,1017,45,62.6,62.6,6000,4.7,40,40,1569947119,1,8990,0.0062,TM,1569894417,1569937011,18000,1218612,Murgab,200
-12.35,13.55,802,Clouds,scattered clouds,03d,stations,74.02,1007.23,74,74.02,74.02,,9.4,285.498,26,1569947120,,,0.0066,AO,1569905367,1569949297,3600,3347939,Lobito,200
-13.68,24.8,802,Clouds,scattered clouds,03n,stations,94.18,1003.33,11,94.18,94.18,,4.38,177.075,30,1569947120,,,0.0081,ZM,1569902649,1569946616,7200,905382,Mufumbwe,200
14.92,-23.51,803,Clouds,broken clouds,04d,stations,79.96,1012.68,83,79.96,79.96,,12.12,14.106,62,1569947120,,,0.0081,CV,1569914616,1569957832,-3600,3374333,Praia,200
-22.43,-151.33,800,Clear,clear sky,01d,stations,68.08,1019.09,69,68.08,68.08,,18.32,127.245,0,1569947122,,,0.0069,PF,1569944757,1569989031,-36000,4034188,Moerai,200
64.86,-147.8,800,Clear,clear sky,01d,stations,33.84,1007,94,30,36,16093,5.82,110,1,1569947122,1,7684,0.0068,US,1569945634,1569986460,-28800,5859699,College,200
-6.22,-57.76,800,Clear,clear sky,01d,stations,95,1010,47,95,95,10000,9.17,120,0,1569947122,1,8342,0.0063,BR,1569922559,1569966325,-10800,3397763,Jacareacanga,200
26.59,127.98,800,Clear,clear sky,01n,stations,81.19,1013,83,80.01,82.4,16093,10.29,170,1,1569947122,1,8138,0.0073,JP,1569964832,1570007678,32400,1856068,Nago,200
45.66,-110.56,701,Mist,mist,50d,stations,31.24,1019,88,28.99,33.8,16093,11.41,90,90,1569946847,1,4781,0.0067,US,1569936011,1569978212,-21600,5663049,Livingston,200
63.75,121.63,803,Clouds,broken clouds,04n,stations,25.42,1018.03,74,25.42,25.42,,5.08,289.946,82,1569947123,,,0.0062,RU,1569967352,1570008206,32400,2013392,Vilyuysk,200
19.98,-99.5,803,Clouds,broken clouds,04d,stations,58.18,1016.74,79,58.18,58.18,,3.8,133.263,59,1569947123,,,0.0075,MX,1569932923,1569975992,-18000,3516510,Soyaniquilpan,200
43.91,12.91,801,Clouds,few clouds,02d,stations,73.38,1009,83,71.6,75.2,10000,11.41,90,20,1569947124,1,6770,0.0073,IT,1569906316,1569948655,7200,3171173,Pesaro,200
31.2,29.89,800,Clear,clear sky,01n,stations,79.59,1011,54,78.8,80.6,10000,11.41,340,0,1569947124,1,2511,0.0063,EG,1569902020,1569944802,7200,361058,Alexandria,200
43.72,39.61,802,Clouds,scattered clouds,03n,stations,68,1013,72,68,68,10000,4.47,60,25,1569947124,1,8972,0.0062,RU,1569899899,1569942259,10800,823676,Gornoye Loo,200
61.6,-149.11,500,Rain,light rain,10d,stations,44.82,992,93,39.99,48.99,16093,3.36,,75,1569946865,1,7637,0.0097,US,1569945780,1569986942,-28800,5871146,Palmer,200
5.56,95.32,804,Clouds,overcast clouds,04n,stations,81.76,1013.1,74,81.76,81.76,,5.99,185.781,100,1569947103,,,0.0065,ID,1569885981,1569929443,25200,1215502,Banda Aceh,200
40.83,-115.76,800,Clear,clear sky,01d,stations,35.58,1016,86,30.2,39,16093,4.72,13.424,1,1569946827,1,3961,0.007,US,1569937159,1569979559,-25200,5703670,Elko,200
11.72,122.09,500,Rain,light rain,10n,stations,82.66,1012.37,77,82.66,82.66,,5.93,233.961,100,1569947126,,,0.008,PH,1569966030,1570009306,28800,1695555,Pandan,200
-16.19,-67.73,803,Clouds,broken clouds,04d,stations,53.6,1034,46,53.6,53.6,10000,6.93,150,75,1569947126,1,8648,0.0076,BO,1569924807,1569968862,-14400,3919085,Coroico,200
-35.66,-63.75,804,Clouds,overcast clouds,04d,stations,65.2,1015.54,15,65.2,65.2,,15.95,181.607,99,1569947127,,,0.0058,AR,1569923492,1569968267,-10800,3855075,General Pico,200
16.78,94.73,803,Clouds,broken clouds,04n,stations,80.14,1011.51,85,80.14,80.14,,7.87,305.445,79,1569947127,,,0.0065,MM,1569886260,1569929446,23400,1328421,Pathein,200
5.67,-53.78,803,Clouds,broken clouds,04d,stations,94.54,1010.32,40,94.54,94.54,,4.97,70.673,56,1569947128,,,0.0086,GF,1569921761,1569965213,-10800,3381041,Mana,200
-35.33,-72.42,802,Clouds,scattered clouds,03d,stations,53.14,1020.99,57,53.14,53.14,,11.12,348.154,32,1569947128,,,0.0059,CL,1569925578,1569970342,-10800,3893726,Constitucion,200
43.17,5.6,800,Clear,clear sky,01d,stations,73.83,1009,64,72,77,10000,10.29,180,0,1569947128,1,6512,0.0138,FR,1569908057,1569950422,7200,3010025,La Ciotat,200
-24.69,44.75,800,Clear,clear sky,01n,stations,71.68,1015.95,74,71.68,71.68,,10.27,194.893,0,1569947129,,,0.0071,MG,1569897692,1569942000,10800,1078553,Ampanihy,200
36.1,0.42,803,Clouds,broken clouds,04d,stations,76.18,1011.21,69,76.18,76.18,,14.23,277.342,51,1569947129,,,0.0055,DZ,1569909174,1569951791,3600,2487130,Sidi Ali,200
-14.9,50.28,500,Rain,light rain,10n,stations,67.36,1016.02,97,67.36,67.36,,2.08,78.63,55,1569947129,,,0.0059,MG,1569896519,1569940518,10800,1071296,Antalaha,200
39.2,54.59,800,Clear,clear sky,01n,stations,69.88,1012.43,27,69.88,69.88,,14.85,67.277,0,1569947130,,,0.0071,TM,1569896218,1569938751,18000,161943,Gumdag,200
14.35,3.32,804,Clouds,overcast clouds,04d,stations,98.5,1005.72,28,98.5,98.5,,15.73,71.49,92,1569947130,,,0.0053,NE,1569908169,1569951404,3600,2444995,Filingue,200
29.57,-104.42,803,Clouds,broken clouds,04d,stations,86,1015,48,86,86,16093,8.05,140,75,1569947131,1,5416,0.0064,MX,1569934243,1569977033,-21600,3994469,Ojinaga,200
40.29,97.04,804,Clouds,overcast clouds,04n,stations,60.7,1012.85,22,60.7,60.7,,18.21,60.865,98,1569947131,,,0.0069,CN,1569972501,1570014857,28800,1528998,Yumen,200
54.78,-127.17,803,Clouds,broken clouds,04d,stations,39.2,1017,80,39.2,39.2,40233,2.24,,75,1569946847,1,990,0.0064,CA,1569940244,1569981950,-25200,6149996,Smithers,200
63.59,-135.9,500,Rain,light rain,10d,stations,41,1005,93,41,41,16093,9.17,10,90,1569947132,1,858,0.0118,CA,1569942702,1569983681,-25200,6068416,Mayo,200
2.43,103.84,804,Clouds,overcast clouds,04n,stations,74.74,1012.72,89,74.74,74.74,,1.5,182.575,98,1569947132,,,0.0061,MY,1569970282,1570013813,28800,1732826,Mersing,200
1.68,101.45,804,Clouds,overcast clouds,04n,stations,75.28,1012.89,92,75.28,75.28,,2.48,61.212,100,1569947132,,,0.0065,ID,1569884462,1569928020,25200,1645133,Dumai,200
58.07,54.67,500,Rain,light rain,10n,stations,49,1009.12,86,49,49,,14.99,200.445,100,1569947133,,,0.0065,RU,1569896651,1569938280,18000,475777,Vereshchagino,200
44.3,86.03,804,Clouds,overcast clouds,04n,stations,54.76,1022.95,41,54.76,54.76,,4.05,358.42,85,1569947133,,,0.0079,CN,1569975232,1570017409,28800,1529195,Shihezi,200
-11.41,-69.49,500,Rain,light rain,10d,stations,81.4,1010.36,81,81.4,81.4,,2.55,326.532,78,1569947134,,,0.0086,PE,1569925301,1569969213,-18000,3938531,Iberia,200
46.78,15.54,800,Clear,clear sky,01d,stations,69.94,1009,64,66.99,73.99,10000,8.05,190,0,1569947134,1,6825,0.0074,AT,1569905745,1569947964,7200,2772753,Leibnitz,200
54.72,135.31,804,Clouds,overcast clouds,04n,stations,40.72,1008.95,96,40.72,40.72,,3.58,308.968,100,1569947134,,,0.0066,RU,1569963677,1570005315,36000,2025256,Chumikan,200
-37.83,147.63,801,Clouds,few clouds,02n,stations,40.5,1024,93,39,42.01,,2.86,340.331,13,1569947134,3,2011895,0.0095,AU,1569959071,1570004010,36000,2177233,Bairnsdale,200
-10.62,150.67,500,Rain,light rain,10n,stations,73.48,1012.6,96,73.48,73.48,,5.91,116.216,100,1569947135,,,0.0054,PG,1569958859,1570002762,36000,2132606,Samarai,200
55.79,84.89,800,Clear,clear sky,01n,stations,37.4,1029,59,37.4,37.4,10000,11.18,200,0,1569947135,1,8961,0.0065,RU,1569889314,1569931115,25200,1485724,Talaya,200
20.5,-89.59,803,Clouds,broken clouds,04d,stations,86.56,1012,66,86,87.01,11265,5.19,64.363,75,1569947135,1,7140,0.0067,MX,1569930551,1569973608,-18000,3520120,Sacalum,200
58.89,41.46,500,Rain,light rain,10n,stations,55.3,988.8,93,55.3,55.3,,12.8,199.617,100,1569947136,,,0.0057,RU,1569899855,1569941415,10800,511866,Pechenga,200
-1.02,-79.44,803,Clouds,broken clouds,04d,stations,80.32,1014.14,64,80.32,80.32,,7.23,194.694,77,1569947136,,,0.0071,EC,1569927831,1569971457,-18000,3652567,San Cristobal,200
-3.31,129,500,Rain,light rain,10n,stations,77.26,1012.73,89,77.26,77.26,,6.04,94.189,65,1569947137,,,0.0062,ID,1569964164,1570007856,32400,1651591,Amahai,200
-25.41,-70.49,804,Clouds,overcast clouds,04d,stations,57.1,1017.14,73,57.1,57.1,,8.03,278.696,100,1569947137,,,0.0059,CL,1569925316,1569969677,-10800,3870243,Taltal,200
