coord_lat,coord_lon,weather_id,weather_main,weather_description,weather_icon,base,main_temp,main_pressure,main_humidity,main_temp_min,main_temp_max,visibility,wind_speed,wind_deg,clouds_all,dt,sys_type,sys_id,sys_message,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod
43.84,-66.12,701,Mist,mist,50n,stations,61.27,1020,93,60.8,62.01,4023,5.82,140,90,1561702035,1,893,0.0061,CA,1561711465,1561767045,-10800,6185217,Yarmouth,200
66.15,-65.72,803,Clouds,broken clouds,04d,stations,43.43,1021.7,61,43.43,43.43,,2.17,266.637,74,1561702174,,,0.0068,CA,0,0,-14400,6096551,Pangnirtung,200
1.74,98.78,804,Clouds,overcast clouds,04d,stations,83.03,1008.85,73,83.03,83.03,,3.76,199.436,100,1561702327,,,0.0053,ID,1561677677,1561721671,25200,1213855,Sibolga,200
71.03,27.85,520,Rain,light intensity shower rain,09d,stations,42.8,1003,81,42.8,42.8,10000,23.04,240,75,1561701986,1,1620,0.0072,NO,0,0,7200,778707,Mehamn,200
54.4,24.05,803,Clouds,broken clouds,04d,stations,57.2,1014,62,57.2,57.2,10000,8.05,300,75,1561702327,1,1880,0.0056,LT,1561686665,1561748557,10800,601084,Alytus,200
50.04,-110.68,803,Clouds,broken clouds,04n,stations,55.62,1016,100,53.01,57.99,14484,12.75,300,75,1561702328,1,978,0.0089,CA,1561720539,1561779362,-21600,6071618,Medicine Hat,200
36.62,-121.92,800,Clear,clear sky,01n,stations,57.88,1018,71,53.01,63,16093,4.7,200,1,1561702103,1,4980,0.0099,US,1561639866,1561692608,-25200,5380437,Pacific Grove,200
43.32,145.57,803,Clouds,broken clouds,04d,stations,59,1005,62,59,59,10000,6.93,40,75,1561702328,1,7976,0.0064,JP,1561660761,1561716125,32400,2128975,Nemuro,200
63.75,-68.52,803,Clouds,broken clouds,04n,stations,41,1024,57,41,41,48279,4.7,170,75,1561701964,1,797,0.0077,CA,1561702566,1561777096,-14400,5983720,Iqaluit,200
29.04,67.82,800,Clear,clear sky,01d,stations,105.53,999.43,21,105.53,105.53,,5.41,61.251,0,1561702329,,,0.0059,PK,1561681929,1561732282,18000,1182872,Bhag,200
4.05,-74.83,804,Clouds,overcast clouds,04n,stations,74.21,1014.63,63,74.21,74.21,,3.22,209.656,85,1561702329,,,0.0058,CO,1561719109,1561763582,-18000,3667772,Suarez,200
51.97,59.9,802,Clouds,scattered clouds,03d,stations,69.71,1008.91,38,69.71,69.71,,8.59,221.651,45,1561702329,,,0.0067,RU,1561678961,1561739051,18000,542133,Krasnoyarskiy,200
54.05,40.44,804,Clouds,overcast clouds,04d,stations,66.99,977,70,66.99,66.99,,3,241,98,1561702330,3,2013543,0.0074,RU,1561682870,1561744485,10800,535744,Dmitriyevka,200
49.67,-103.85,500,Rain,light rain,10n,stations,66.99,1015,73,66.99,66.99,,13,104,97,1561702330,3,2001702,0.0068,CA,1561719011,1561777611,-21600,6179652,Weyburn,200
20.52,-13.05,800,Clear,clear sky,01n,stations,84.29,1009.55,20,84.29,84.29,,14.94,23.943,0,1561702156,,,0.0078,MR,1561702456,1561750577,0,2381334,Atar,200
-20.16,28.59,800,Clear,clear sky,01d,stations,53.87,1023.64,61,53.87,53.87,,4.38,85.222,0,1561702330,,,0.0062,ZW,1561696871,1561736172,7200,894701,Bulawayo,200
-9.47,147.16,721,Haze,haze,50d,stations,86,1007,79,86,86,10000,23.04,150,40,1561702331,1,42,0.0064,PG,1561667230,1561708892,36000,2088122,Port Moresby,200
25.91,-97.49,802,Clouds,scattered clouds,03n,stations,81.77,1019,94,80.6,82.99,16093,6.93,120,40,1561702170,1,3496,0.008,US,1561722042,1561771527,-18000,4676740,Brownsville,200
-20.33,-44.24,800,Clear,clear sky,01n,stations,60.8,1022,87,60.8,60.8,10000,3.09,108.448,0,1561702331,1,8329,0.0058,BR,1561714371,1561753635,-10800,3451126,Bonfim,200
69.41,86.18,800,Clear,clear sky,01d,stations,55.4,1010,62,55.4,55.4,10000,20.13,30,0,1561702332,1,8951,0.0061,RU,0,0,25200,1507116,Dudinka,200
24.09,32.9,800,Clear,clear sky,01d,stations,91.4,1006,13,91.4,91.4,10000,6.93,340,0,1561702332,1,2526,0.0063,EG,1561690980,1561739994,7200,359792,Aswan,200
35.54,106.68,803,Clouds,broken clouds,04d,stations,69.01,1012,47,69.01,69.01,,7.2,9.834,83,1561702332,3,2009861,0.0073,CN,1561671595,1561723960,28800,1798760,Pingliang,200
-8.77,160.7,500,Rain,light rain,10d,stations,83.21,1007.61,71,83.21,83.21,,3.78,283.806,89,1561702006,,,0.0051,SB,1561663906,1561705716,39600,2109701,Auki,200
-7.93,111.77,801,Clouds,few clouds,02d,stations,79.79,1011.69,55,79.79,79.79,,10.22,135.416,15,1561702333,,,0.0069,ID,1561675562,1561717549,25200,1623251,Gambiran,200
31.58,54.44,801,Clouds,few clouds,02d,stations,95,1009,13,95,95,10000,2.24,120,20,1561702333,1,7511,0.0058,IR,1561684768,1561735866,16200,124274,Mehriz,200
63.84,-22.43,803,Clouds,broken clouds,04d,stations,50,1015,87,50,50,10000,11.41,250,75,1561702333,1,90,0.0118,IS,1561691376,1561766160,0,3416888,Grindavik,200
-5.58,-39.37,500,Rain,light rain,10n,stations,70.61,1014.04,95,70.61,70.61,,2.59,122.611,72,1561702334,,,0.0056,BR,1561711594,1561754074,-10800,3387926,Senador Pompeu,200
57.69,71.17,801,Clouds,few clouds,02d,stations,62.33,1013.81,45,62.33,62.33,,3.56,349.135,19,1561702334,,,0.0068,RU,1561673834,1561738768,21600,1488206,Ust-Ishim,200
27.97,-114.04,802,Clouds,scattered clouds,03n,stations,64.85,1013.91,87,64.85,64.85,,14.83,324.839,27,1561702004,,,0.0091,MX,1561725735,1561775780,-21600,4021858,Guerrero Negro,200
63.83,20.26,800,Clear,clear sky,01d,stations,51.93,1016,57,51.8,52,10000,14.99,300,0,1561702335,1,1770,0.0055,SE,1561681135,1561755907,7200,602150,Umea,200
40.53,68.03,801,Clouds,few clouds,02d,stations,96.89,1004.17,20,96.89,96.89,,7.7,110.919,16,1561702335,,,0.0057,UZ,1561679961,1561734149,18000,1514125,Dustlik,200
5.02,25.13,500,Rain,light rain,10d,stations,68.09,1016.2,95,68.09,68.09,,6.24,241.559,100,1561702335,,,0.0068,CF,1561695014,1561739690,3600,235826,Zemio,200
-6.22,155.63,802,Clouds,scattered clouds,03d,stations,84.65,1007.24,70,84.65,84.65,,7.38,90.295,36,1561702070,,,0.0062,PG,1561664856,1561707200,39600,2094027,Kieta,200
67.68,53.15,804,Clouds,overcast clouds,04d,stations,65.93,1007.86,40,65.93,65.93,,14.38,194.129,91,1561702336,,,0.0066,RU,0,0,10800,866062,Iskateley,200
-33.85,151.22,801,Clouds,few clouds,02d,stations,65.12,1028,56,62.01,68,10000,13.87,30,20,1561702251,1,9600,0.0097,AU,1561669246,1561704927,36000,2147714,Sydney,200
-33.92,25.57,800,Clear,clear sky,01d,stations,55.4,1011,62,55.4,55.4,10000,9.17,260,0,1561702336,1,1973,0.0068,ZA,1561699414,1561735079,7200,964420,Port Elizabeth,200
34.88,-76.9,800,Clear,clear sky,01n,stations,71.47,1022,78,68,75.2,16093,3.36,240,1,1561702337,1,5098,0.0079,US,1561715775,1561767910,-14400,4470244,Havelock,200
-35.26,174.12,803,Clouds,broken clouds,04n,stations,53.08,1034,84,52,54,,2.93,125.279,76,1561702337,3,2012217,0.0067,NZ,1561663969,1561699211,43200,2188874,Russell,200
-32.72,152.14,800,Clear,clear sky,01d,stations,66.16,1028,52,64,68,10000,10.29,50,0,1561702140,1,9605,0.007,AU,1561668855,1561704876,36000,2155562,Nelson Bay,200
9.95,99.07,803,Clouds,broken clouds,04d,stations,87.8,1009,74,87.8,87.8,10000,9.17,200,75,1561702338,1,9269,0.0066,TH,1561676743,1561722465,25200,1152432,Lang Suan,200
24.48,68.99,801,Clouds,few clouds,02d,stations,98.69,999.98,40,98.69,98.69,,22.79,254.303,18,1561702338,,,0.006,PK,1561682267,1561731382,18000,1175506,Kadhan,200
4.87,-2.24,500,Rain,light rain,10d,stations,76.37,1013.6,87,76.37,76.37,,9.53,217.487,97,1561702076,,,0.0059,GH,1561701599,1561746244,0,2303611,Axim,200
54.43,31.9,500,Rain,light rain,10d,stations,53.33,1001.57,95,53.33,53.33,,19.19,319.412,98,1561702338,,,0.0054,RU,1561684769,1561746686,10800,525426,Sobolevo,200
-20.46,-66.82,800,Clear,clear sky,01n,stations,31.91,1020.71,31,31.91,31.91,,9.93,321.344,1,1561702339,,,0.0058,BO,1561719806,1561759040,-14400,3901903,Uyuni,200
-0.02,109.34,804,Clouds,overcast clouds,04d,stations,85.37,1007.93,72,85.37,85.37,,11.81,191.359,90,1561702339,,,0.0065,ID,1561675324,1561718954,25200,1630789,Pontianak,200
-28.77,114.6,801,Clouds,few clouds,02d,stations,62.6,1024,51,62.6,62.6,10000,10.29,150,20,1561701997,1,9522,0.0058,AU,1561677306,1561714447,28800,2070998,Geraldton,200
59.72,65.88,803,Clouds,broken clouds,04d,stations,68.99,1014.32,37,68.99,68.99,,1.05,351.403,58,1561702339,,,0.007,RU,1561673910,1561741232,18000,1498919,Lugovoy,200
26.56,54.88,800,Clear,clear sky,01d,stations,93.2,999,71,93.2,93.2,6000,6.04,205.929,0,1561702340,1,7448,0.0066,IR,1561685379,1561735044,16200,141665,Bandar-e Lengeh,200
70.47,-68.59,800,Clear,clear sky,01d,stations,41,1023,60,41,41,14484,23.04,320,1,1561701987,1,776,0.0087,CA,0,0,-14400,5924351,Clyde River,200
63.05,179.32,803,Clouds,broken clouds,04d,stations,52.07,1009.65,64,52.07,52.07,,7.38,130.788,81,1561701955,,,0.0067,RU,1561643876,1561716807,43200,2126710,Beringovskiy,200
31.46,-103.39,800,Clear,clear sky,01n,stations,78.87,1021,57,78.8,79,16093,14.99,140,1,1561702340,1,4528,0.0058,US,1561722674,1561773728,-18000,5528182,Barstow,200
-33.86,121.89,802,Clouds,scattered clouds,03d,stations,51.8,1018,76,51.8,51.8,10000,23.04,260,40,1561701666,1,9525,0.0058,AU,1561676287,1561711966,28800,2071860,Esperance,200
67.67,53.09,804,Clouds,overcast clouds,04d,stations,65.93,1007.86,40,65.93,65.93,,14.38,194.129,91,1561702341,,,0.007,RU,0,0,10800,523392,Naryan-Mar,200
32.45,-81.78,800,Clear,clear sky,01n,stations,74.19,1022,88,71.6,77,16093,5.21,87.96,1,1561702342,1,4622,0.0072,US,1561717335,1561768693,-14400,4224413,Statesboro,200
38.54,-90.31,800,Clear,clear sky,01n,stations,74.93,1021,94,71.6,78.01,16093,7.16,140.16,1,1561702342,1,3689,0.0101,US,1561718354,1561771768,-18000,4406895,Saint George,200
67.67,12.69,803,Clouds,broken clouds,04d,stations,46.4,1014,70,46.4,46.4,10000,10.29,280,75,1561702342,1,1642,0.0072,NO,0,0,7200,3137469,Sorland,200
-20.7,-64.83,801,Clouds,few clouds,02n,stations,45.41,1011.14,22,45.41,45.41,,4.97,282.297,24,1561702343,,,0.0062,BO,1561719357,1561758534,-14400,3904890,Santa Rosa,200
-31.65,116.67,803,Clouds,broken clouds,04d,stations,57.2,1024,62,57.2,57.2,10000,5.82,230,75,1561702343,1,9569,0.0059,AU,1561677212,1561713547,28800,2064550,Northam,200
18.36,-95.8,500,Rain,light rain,10n,stations,77,1011,86,77,77,,4,298,59,1561702343,3,2011248,0.0066,MX,1561722578,1561770181,-18000,3530177,Cosamaloapan,200
2.02,112.94,804,Clouds,overcast clouds,04d,stations,94.73,1007.18,39,94.73,94.73,,3.78,181.358,89,1561702128,,,0.0058,MY,1561674249,1561718301,28800,1737185,Kapit,200
67.55,63.78,500,Rain,light rain,10d,stations,63.41,1011.25,47,63.41,63.41,,9.15,263.578,38,1561702000,,,0.0074,RU,0,0,10800,1486910,Komsomolskiy,200
29.13,15.95,800,Clear,clear sky,01d,stations,80.51,1013.4,43,80.51,80.51,,8.39,103.511,0,1561702117,,,0.0055,LY,1561694367,1561744744,7200,2216645,Hun,200
53.39,142.95,800,Clear,clear sky,01d,stations,59.27,1000.85,56,59.27,59.27,,10.38,278.097,0,1561702344,,,0.0051,RU,1561658512,1561719631,39600,2120400,Tungor,200
59.65,67.41,803,Clouds,broken clouds,04d,stations,62.51,1014.26,43,62.51,62.51,,3,,74,1561702345,,,0.0071,RU,1561673588,1561740819,18000,1502697,Kondinskoye,200
-28.45,18.73,800,Clear,clear sky,01d,stations,43.07,1020.15,62,43.07,43.07,,5.46,255.861,0,1561702345,,,0.0053,NA,1561700273,1561737504,7200,3352263,Warmbad,200
56.06,24.4,800,Clear,clear sky,01d,stations,59,1015,62,59,59,10000,19.46,330,0,1561702099,1,1882,0.0064,LT,1561685867,1561749187,10800,595997,Pasvalys,200
-20.34,57.76,521,Rain,shower rain,09d,stations,74.59,1022,78,73.99,75.2,10000,14.99,120,40,1561701940,1,2061,0.0064,MU,1561689891,1561729149,14400,1106677,Bambous Virieux,200
25.28,110.29,803,Clouds,broken clouds,04d,stations,89.6,999,70,89.6,89.6,10000,6.71,160,75,1561702345,1,9626,0.0071,CN,1561672248,1561721574,28800,1809498,Guilin,200
55.34,-131.65,803,Clouds,broken clouds,04n,stations,69.8,1013,68,69.8,69.8,16093,8.05,140,75,1561702129,1,7741,0.0062,US,1561637221,1561699925,-28800,5554428,Ketchikan,200
54.81,105.15,802,Clouds,scattered clouds,03d,stations,82.31,1004.92,28,82.31,82.31,,6.42,22.781,26,1561702346,,,0.0062,RU,1561667026,1561729264,28800,2012532,Zhigalovo,200
10.68,122.95,501,Rain,moderate rain,10d,stations,80.69,1007.55,86,80.69,80.69,,18.61,237.932,100,1561702346,,,0.0067,PH,1561670932,1561716812,28800,1729564,Bacolod,200
-26.57,148.79,801,Clouds,few clouds,02d,stations,68.45,1023.57,47,68.45,68.45,,17.09,67.342,13,1561702145,,,0.0054,AU,1561668808,1561706531,36000,2151187,Roma,200
48.84,24.53,803,Clouds,broken clouds,04d,stations,60.8,1017,77,60.8,60.8,10000,11.18,310,75,1561702347,1,8906,0.0098,UA,1561688433,1561746560,10800,692749,Stari Bohorodchany,200
-5.67,132.75,801,Clouds,few clouds,02d,stations,78.35,1009.78,83,78.35,78.35,,17.36,158.615,20,1561701703,,,0.0061,ID,1561670290,1561712750,32400,1623197,Tual,200
-31.97,141.45,802,Clouds,scattered clouds,03d,stations,69.8,1020,46,69.8,69.8,10000,14.99,10,40,1561702001,1,9491,0.0073,AU,1561671311,1561707552,34200,2173911,Broken Hill,200
38.52,102.19,803,Clouds,broken clouds,04d,stations,72.23,1006.71,23,72.23,72.23,,15.08,315.981,75,1561702348,,,0.0058,CN,1561672146,1561725564,28800,1805733,Jinchang,200
65.58,-170.99,500,Rain,light rain,10n,stations,47.93,1014,96,47.93,47.93,,7.7,162.024,100,1561701985,,,0.0075,RU,1561723586,1561805268,43200,4031637,Lavrentiya,200
62.53,155.8,500,Rain,light rain,10d,stations,47.57,999.76,84,47.57,47.57,,4.16,304.537,100,1561702348,,,0.008,RU,1561650069,1561721905,39600,2122493,Omsukchan,200
8.25,34.59,804,Clouds,overcast clouds,04d,stations,76.19,1014.46,75,76.19,76.19,,2.75,162.993,90,1561702348,,,0.0062,ET,1561692403,1561737760,10800,337405,Gambela,200
-16.1,23.3,800,Clear,clear sky,01d,stations,52.79,1022.07,67,52.79,52.79,,7.16,77.477,0,1561702348,,,0.0062,ZM,1561697677,1561737905,7200,898947,Senanga,200
-12.73,45.2,801,Clouds,few clouds,02d,stations,80.6,1016,74,80.6,80.6,10000,16.11,190,20,1561702349,1,2131,0.0064,YT,1561692051,1561733018,10800,1090225,Koungou,200
21.46,-71.14,500,Rain,light rain,10n,stations,82.31,1016.62,79,82.31,82.31,,22.48,107.535,96,1561701992,,,0.0068,TC,1561716286,1561764634,-14400,3576994,Cockburn Town,200
37.14,-8.45,800,Clear,clear sky,01d,stations,65.08,1015,56,57.99,69.8,10000,4.7,190,0,1561701964,1,6892,0.0076,PT,1561698956,1561751868,3600,2267254,Lagoa,200
35.55,134.82,211,Thunderstorm,thunderstorm,11d,stations,75.92,1002,83,75.2,77,10000,6.93,20,75,1561702350,1,7965,0.0067,JP,1561664838,1561717208,32400,1849831,Toyooka,200
48.23,-101.3,800,Clear,clear sky,01n,stations,65.14,1018,77,61,68,16093,6.93,100,1,1561702167,1,4955,0.0069,US,1561718814,1561776585,-18000,5690532,Minot,200
-45.87,170.5,800,Clear,clear sky,01n,stations,48,1034,71,48,48,,4,55,10,1561702003,3,75281,0.0057,NZ,1561666843,1561698075,43200,2191562,Dunedin,200
36.37,30.29,800,Clear,clear sky,01d,stations,76.19,1004.6,49,76.19,76.19,,1.95,18.789,0,1561702350,,,0.0063,TR,1561689791,1561742436,10800,305681,Kumluca,200
-0.86,131.25,500,Rain,light rain,10d,stations,83.75,1008.56,69,83.75,83.75,,11.77,180.109,53,1561702351,,,0.0067,ID,1561670152,1561713608,32400,1626542,Sorong,200
48.32,25.1,802,Clouds,scattered clouds,03d,stations,61.68,1015,72,60.8,62.6,10000,15.66,310,40,1561702351,1,8908,0.0073,UA,1561688443,1561746276,10800,704764,Kosiv,200
51.26,-80.61,804,Clouds,overcast clouds,04n,stations,57.2,1017,87,57.2,57.2,14484,3.36,40,90,1561702340,1,860,0.0068,CA,1561712934,1561772532,-14400,6078372,Moose Factory,200
-19.84,34.84,803,Clouds,broken clouds,04d,stations,64.4,1021,100,64.4,64.4,10000,4.7,280,75,1561702351,1,2194,0.0079,MZ,1561695333,1561734709,7200,1052373,Beira,200
34.64,-120.46,804,Clouds,overcast clouds,04n,stations,56.23,1017,87,53.6,61,16093,5.82,270,90,1561701955,1,4747,0.0085,US,1561639851,1561691923,-25200,5367788,Lompoc,200
50.7,-127.42,500,Rain,light rain,10n,stations,55.4,1017,93,55.4,55.4,19312,4.7,110,90,1561701973,1,1011,0.006,CA,1561637923,1561697192,-25200,6111862,Port Hardy,200
29.06,-13.56,802,Clouds,scattered clouds,03d,stations,68,1017,77,68,68,10000,9.17,360,40,1561702352,1,2379,0.0074,ES,1561701461,1561751817,3600,2510573,Teguise,200
11.67,92.75,500,Rain,light rain,10d,stations,84.29,1006.58,78,84.29,84.29,,28.63,233.427,100,1561702352,,,0.0079,IN,1561678074,1561724169,19800,1259385,Port Blair,200
20.93,-17.03,800,Clear,clear sky,01n,stations,68,1013,77,68,68,10000,19.46,20,0,1561701952,1,2444,0.0081,MR,1561703362,1561751582,0,2377457,Nouadhibou,200
8.4,-78.14,804,Clouds,overcast clouds,04n,stations,79.61,1008.52,85,79.61,79.61,,4.63,9.721,100,1561702353,,,0.007,PA,1561719446,1561764834,-18000,3707058,La Palma,200
10.44,45.01,803,Clouds,broken clouds,04d,stations,94.19,1006.2,38,94.19,94.19,,31.47,207.664,84,1561702353,,,0.0059,SO,1561689667,1561735494,10800,64435,Berbera,200
26.54,-77.06,500,Rain,light rain,10n,stations,82.13,1018.03,76,82.13,82.13,,12.71,135.121,26,1561702354,,,0.0067,BS,1561717054,1561766708,-14400,3571913,Marsh Harbour,200
43.13,-115.69,800,Clear,clear sky,01n,stations,63.52,1015,29,59,66.2,16093,10.29,270,1,1561702354,1,5002,0.0065,US,1561723523,1561778784,-21600,5601615,Mountain Home,200
13.98,10.27,804,Clouds,overcast clouds,04d,stations,88.43,1010.73,41,88.43,88.43,,9.6,198.616,95,1561702316,,,0.0066,NE,1561697617,1561744221,3600,2444219,Goure,200
58.08,7.82,800,Clear,clear sky,01d,stations,62.33,1023,77,57.99,66,10000,3.36,,0,1561702355,1,1617,0.0077,NO,1561688835,1561754180,7200,3137971,Sogne,200
60.47,166.1,500,Rain,light rain,10d,stations,47.39,1002.56,72,47.39,47.39,,9.71,138.428,99,1561701717,,,0.0064,RU,1561649329,1561717701,43200,2120591,Tilichiki,200
17.88,76.95,804,Clouds,overcast clouds,04d,stations,83.75,1005.55,64,83.75,83.75,,17.29,272.47,100,1561702355,,,0.0065,IN,1561681166,1561728661,19800,1276783,Basavakalyana,200
42.08,26.33,801,Clouds,few clouds,02d,stations,75.2,1011,73,75.2,75.2,10000,4.7,100,20,1561702355,1,6362,0.0066,BG,1561689654,1561744474,10800,726384,Topolovgrad,200
52.61,1.73,803,Clouds,broken clouds,04d,stations,56.73,1028,82,55,57.99,10000,6.93,60,75,1561702356,1,1467,0.0086,GB,1561692704,1561753234,3600,2647984,Great Yarmouth,200
-13.85,136.42,804,Clouds,overcast clouds,04d,stations,82.4,1013,61,82.4,82.4,10000,12.75,80,90,1561702356,1,9527,0.0056,AU,1561670278,1561711000,34200,2079582,Alyangula,200
46.45,135.83,500,Rain,light rain,10d,stations,50.99,1004.55,98,50.99,50.99,,3.09,92.365,100,1561702132,,,0.0062,RU,1561662357,1561719204,36000,2013279,Vostok,200
-0.9,119.87,500,Rain,light rain,10d,stations,84.47,1010.1,68,84.47,84.47,,5.95,285.355,67,1561702357,,,0.005,ID,1561672888,1561716335,28800,1633034,Palu,200
-30.17,-50.22,800,Clear,clear sky,01n,stations,61.07,1016.36,92,61.07,61.07,,9.48,42.01,0,1561701990,,,0.0079,BR,1561717057,1561753820,-10800,3466165,Cidreira,200
-31.95,115.86,802,Clouds,scattered clouds,03d,stations,58.86,1024,58,55.99,62.01,10000,5.82,150,40,1561702324,1,9586,0.0071,AU,1561677450,1561713698,28800,2063523,Perth,200
35.95,-85.03,800,Clear,clear sky,01n,stations,68.13,1025,88,64.99,72,16093,8.05,50,1,1561702358,1,3713,0.0084,US,1561717547,1561770041,-18000,4616470,Crossville,200
-20.52,57.52,521,Rain,shower rain,09d,stations,74.57,1022,78,73.99,75.2,10000,14.99,120,40,1561701984,1,2061,0.0074,MU,1561689969,1561729186,14400,933995,Souillac,200
47.96,80.43,800,Clear,clear sky,01d,stations,82.13,1006.36,37,82.13,82.13,,11.5,29.59,0,1561701941,,,0.0063,KZ,1561675259,1561732898,21600,1525988,Ayagoz,200
47.69,-114.16,800,Clear,clear sky,01n,stations,51.64,1019,87,46.99,54,16093,4.7,260,1,1561702358,1,4253,0.0076,US,1561722049,1561779524,-21600,5671996,Polson,200
60.91,-46.05,800,Clear,clear sky,01d,stations,44.6,1016,81,44.6,44.6,,4.7,50,3,1561701981,1,47,0.0067,GL,1561699947,1561768928,-7200,3421719,Narsaq,200
7.98,49.82,803,Clouds,broken clouds,04d,stations,84.29,1012.15,46,84.29,84.29,,33.29,227.051,75,1561702359,,,0.006,SO,1561688775,1561734076,10800,60019,Eyl,200
25.02,37.27,800,Clear,clear sky,01d,stations,88.25,1003.64,52,88.25,88.25,,15.88,332.29,0,1561702359,,,0.006,SA,1561689811,1561739066,10800,100926,Umm Lajj,200
23.1,80.05,721,Haze,haze,50d,stations,82.4,1004,74,82.4,82.4,4000,9.17,240,75,1561702359,1,9066,0.0057,IN,1561679788,1561728551,19800,1277008,Barela,200
15.11,-16.62,801,Clouds,few clouds,02n,stations,77,1012,88,77,77,8000,11.41,250,20,1561702359,1,2410,0.0059,SN,1561703945,1561750802,0,2248409,Mekhe,200
35.24,60.63,800,Clear,clear sky,01d,stations,85.73,1006.06,17,85.73,85.73,,14.52,30.269,7,1561702360,,,0.0077,IR,1561682700,1561734962,16200,1159362,Torbat-e Jam,200
-5.81,-61.3,800,Clear,clear sky,01n,stations,72.95,1010.15,80,72.95,72.95,,1.28,46.213,0,1561702360,,,0.0122,BR,1561716882,1561759314,-14400,3663503,Manicore,200
53.93,40.55,804,Clouds,overcast clouds,04d,stations,66.99,977,70,66.99,66.99,,3,241,98,1561702361,3,2013543,0.0066,RU,1561682891,1561744411,10800,479426,Vanino,200
22.57,95.7,804,Clouds,overcast clouds,04d,stations,96.17,1000.18,45,96.17,96.17,,11.18,183.093,92,1561701941,,,0.0058,MM,1561676099,1561724728,23400,1296736,Shwebo,200
60.72,-46.03,800,Clear,clear sky,01d,stations,44.6,1016,81,44.6,44.6,,4.7,50,3,1561701944,1,47,0.0059,GL,1561700085,1561768780,-7200,3420846,Qaqortoq,200
68.82,-51.19,803,Clouds,broken clouds,04d,stations,39.2,1018,80,39.2,39.2,,8.05,190,51,1561702361,1,165,0.0063,GL,0,0,-7200,3420768,Qasigiannguit,200
50.78,121.52,804,Clouds,overcast clouds,04d,stations,69.35,999.71,36,69.35,69.35,,9.78,108.771,99,1561702362,,,0.0065,CN,1561664561,1561723870,28800,2037252,Genhe,200
33.76,72.43,800,Clear,clear sky,01d,stations,97.45,1001,28,96.8,98.01,6000,4.7,280,0,1561702362,1,9721,0.0076,PK,1561680110,1561731888,18000,1166118,Sanjwal,200
45.32,55.19,803,Clouds,broken clouds,04d,stations,87.89,1007.18,16,87.89,87.89,,2.89,148.816,55,1561702081,,,0.0048,KZ,1561681996,1561738278,18000,610298,Beyneu,200
9.18,7.18,804,Clouds,overcast clouds,04d,stations,72.05,1013.45,94,72.05,72.05,,2.55,138.099,100,1561702364,,,0.0065,NG,1561698883,1561744439,3600,2322794,Suleja,200
-7.71,-67,500,Rain,light rain,10n,stations,71.69,1010.88,94,71.69,71.69,,1.07,287.269,6,1561702364,,,0.0066,BR,1561718449,1561760484,-14400,3662927,Pauini,200
7.06,-3.97,804,Clouds,overcast clouds,04d,stations,69.89,1013.68,97,69.89,69.89,,2.42,208.054,97,1561702364,,,0.0064,CI,1561701785,1561746890,0,2290412,Daoukro,200
-17.5,24.28,802,Clouds,scattered clouds,03d,stations,50,1024,71,50,50,10000,6.58,56.478,40,1561702365,1,2271,0.0064,NA,1561697599,1561737513,7200,877178,Katima Mulilo,200
56.15,101.63,802,Clouds,scattered clouds,03d,stations,82.2,1010,42,82,82.4,10000,8.95,50,31,1561702365,1,8892,0.006,RU,1561667283,1561730697,28800,2051523,Bratsk,200
65.85,44.24,804,Clouds,overcast clouds,04d,stations,63.77,1004.06,45,63.77,63.77,,15.14,194.638,96,1561702134,,,0.0063,RU,1561670184,1561755346,10800,527321,Mezen,200
4.48,118.61,803,Clouds,broken clouds,04d,stations,87.8,1009,74,87.8,87.8,10000,10.29,170,75,1561702366,1,9376,0.0071,MY,1561672632,1561717196,28800,1733697,Semporna,200
46.13,9.57,800,Clear,clear sky,01d,stations,80.67,1015,54,69.8,86,10000,5.82,10,0,1561702366,1,6735,0.0082,IT,1561692749,1561749425,7200,3172617,Morbegno,200
-45.87,-67.48,800,Clear,clear sky,01n,stations,28.4,1011,74,28.4,28.4,10000,10.29,270,0,1561701728,1,8284,0.0107,AR,1561723956,1561755207,-10800,3860443,Comodoro Rivadavia,200
60.91,34.16,501,Rain,moderate rain,10d,stations,51.53,1003.35,96,51.53,51.53,,10.31,357.139,100,1561702367,,,0.0064,RU,1561680686,1561749684,10800,508034,Podporozhye,200
19.89,102.14,803,Clouds,broken clouds,04d,stations,91.4,1002,55,91.4,91.4,10000,6.93,220,75,1561702367,1,9189,0.007,LA,1561674881,1561722853,25200,1655559,Luang Prabang,200
61.08,50.08,802,Clouds,scattered clouds,03d,stations,67.01,1008.36,38,67.01,67.01,,9.13,148.389,33,1561702367,,,0.0069,RU,1561676731,1561745995,10800,473263,Vizinga,200
6.07,-8.13,500,Rain,light rain,10n,stations,70.43,1013.64,99,70.43,70.43,,2.93,186.597,53,1561702367,,,0.0067,LR,1561702887,1561747784,0,2272491,Zwedru,200
-27.58,153.3,521,Rain,shower rain,09d,stations,68.02,1027,52,64.99,71.01,10000,9.17,150,40,1561702368,1,9485,0.008,AU,1561667858,1561705316,36000,2145214,Victoria Point,200
59.79,5.78,803,Clouds,broken clouds,04d,stations,53.51,1026,71,51.8,55.4,10000,14.99,360,75,1561702368,1,1631,0.0072,NO,1561688295,1561755698,7200,3147822,Gravdal,200
